customerid,customerid of PerfDemoCombined_train,Max(loannumber),Mean(loannumber),Sum(loannumber),Max(durationforapproval),Mean(durationforapproval),Sum(durationforapproval),Max(Interestrate),Mean(Interestrate),Sum(Interestrate),Max(referral_recode),Mean(referral_recode),Sum(referral_recode),Max(churn_flag),Mean(churn_flag),Sum(churn_flag),Max(AgeAtTimeofLoan),Pct_default,Mean(AgeAtTimeofLoan),Sum(AgeAtTimeofLoan),systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,referredby,good_bad_flag,birthdate,bank_account_type,bank_account_recode,longitude_gps,latitude_gps,bank_name_clients,bank_branch_clients,employment_status_clients,employment_status_clients_recode,level_of_education_clients,Validation
8a858e205c21d53a015c2b38026238b9,8a858e205c21d53a015c2b38026238b9,3,2,6,1.019166667,1.007592593,3.022777778,365,365,1095,0,0,0,1,0.666666667,2,40,66.66666667,40.2,121,301987544,3,19:40.0,19:33.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.2525482,6.7157505,UBA,,Permanent,Permanent,,Validation
8a858e205c21d53a015c24b30b8c2f39,8a858e205c21d53a015c24b30b8c2f39,3,2,6,1.018611111,1.007407407,3.022222222,365,334.5833333,1003.75,1,1,3,1,1,3,31,100,30.7,92,301959954,3,05:05.0,04:59.0,20000,24500,30,8a858f8f5bfd3cfa015bfe947ef14c93,Good,00:00.0,Savings,Savings,7.5083114,6.4498394,Diamond Bank,,Permanent,Permanent,,Test
8a858e205c21d53a015c326a63a866a2,8a858e205c21d53a015c326a63a866a2,3,2,6,1.018888889,1.007685185,3.023055556,365,365,1095,0,0,0,1,0.666666667,2,32,66.66666667,32.2,97,301991769,3,31:31.0,31:23.0,10000,11500,15,,Good,00:00.0,Savings,Savings,7.387535,5.12615,GT Bank,,,Unknown,,Training
8a858e225c404292015c4bc05b45616d,8a858e225c404292015c4bc05b45616d,3,2,6,1.018888889,1.007592593,3.022777778,365,365,1095,0,0,0,1,1,3,38,100,38.1,114,301995444,3,06:03.0,05:55.0,10000,13000,30,,Good,00:00.0,Savings,Savings,7.3951637,9.0683584,First Bank,,Permanent,Permanent,,Training
8a858e225c404292015c4f19fdfb148a,8a858e225c404292015c4f19fdfb148a,3,2,6,1.003333333,1.00212963,3.006388889,365,365,1095,0,0,0,1,1,3,35,100,34.4,103,301965605,3,33:23.0,33:18.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.3522491,6.6335178,GT Bank,,Permanent,Permanent,,Training
8a858e225c404292015c4419d23d04f8,8a858e225c404292015c4419d23d04f8,3,2,6,1.019444444,1.007592593,3.022777778,365,365,1095,0,0,0,1,0.666666667,2,31,66.66666667,31,93,301996254,3,53:41.0,53:34.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.3016329,6.5212034,GT Bank,,Permanent,Permanent,,Validation
8a858e225c404292015c5530c04b10ac,8a858e225c404292015c5530c04b10ac,3,2,6,1.003333333,1.002222222,3.006666667,365,365,1095,1,1,3,1,1,3,34,100,34.1,102,301967626,3,36:39.0,36:33.0,10000,13000,30,8a858eb75c21a2b9015c24d4d3203a06,Good,00:00.0,Savings,Savings,3.3082633,6.6066117,FCMB,,Permanent,Permanent,,Training
8a858e245c58e0d6015c594f0b5c278e,8a858e245c58e0d6015c594f0b5c278e,3,2,6,1.003055556,1.002407407,3.007222222,365,365,1095,0,0,0,1,0.666666667,2,30,66.66666667,29.9,90,301974799,3,36:26.0,36:18.0,10000,13000,30,,Good,00:00.0,Savings,Savings,7.3692661,5.1512848,Sterling Bank,,Permanent,Permanent,,Training
8a858e245c214660015c34f57d492aad,8a858e245c214660015c34f57d492aad,3,2,6,1.019166667,1.007685185,3.023055556,365,365,1095,0,0,0,1,1,3,33,100,32.5,98,301991232,3,14:28.0,14:20.0,10000,13000,30,,Good,00:00.0,Savings,Savings,7.26415,8.9675067,FCMB,,Permanent,Permanent,,Test
8a858e245c214660015c301d19ab184f,8a858e245c214660015c301d19ab184f,3,2,6,1.019166667,1.007592593,3.022777778,365,365,1095,1,1,3,1,0.333333333,1,28,33.33333333,28,84,302000317,3,11:37.0,11:31.0,10000,13000,30,8a858e6a5bfd4b54015c031f59e70807,Bad,00:00.0,Savings,Savings,3.3126539,7.1044601,Fidelity Bank,,Permanent,Permanent,,Validation
8a858e285b8b2932015b8b490de61bbe,8a858e285b8b2932015b8b490de61bbe,3,2,6,1.02,1.007962963,3.023888889,365,365,1095,1,1,3,0,0,0,40,0,39.7,119,302002224,3,52:32.0,51:20.0,10000,13000,30,8a858fb65b2020b2015b23c6042023b2,Bad,00:00.0,Savings,Savings,7.5931033,9.0300817,Fidelity Bank,,Permanent,Permanent,,Training
8a858e285c7c7fc9015c7ce104e64a2e,8a858e285c7c7fc9015c7ce104e64a2e,3,2,6,1.003055556,1.002314815,3.006944444,365,334.5833333,1003.75,1,1,3,1,1,3,37,100,37.3,112,301963857,3,14:25.0,14:20.0,20000,22250,15,8a858f525bedff8d015bef815d3c6d46,Good,00:00.0,Savings,Savings,6.3018415,5.1134272,GT Bank,,Permanent,Permanent,,Training
8a858e325b3e903a015b3eb4ce4b2882,8a858e325b3e903a015b3eb4ce4b2882,3,2,6,1.003611111,1.002314815,3.006944444,365,365,1095,0,0,0,1,0.333333333,1,26,33.33333333,25.7,77,301960038,3,31:02.0,30:56.0,10000,13000,30,,Bad,00:00.0,Savings,Savings,3.2368372,6.5574427,GT Bank,,,Unknown,,Validation
8a858e335c1122c5015c1187707f28ce,8a858e335c1122c5015c1187707f28ce,3,2,6,1.019166667,1.013703704,3.041111111,365,365,1095,0,0,0,0,0,0,31,0,30.8,92,301998545,3,02:04.0,00:55.0,10000,13000,30,,Bad,00:00.0,Savings,Savings,4.7686731,7.6308228,Diamond Bank,,Permanent,Permanent,,Test
8a858e345bd96da8015bda16d32d2f3e,8a858e345bd96da8015bda16d32d2f3e,3,2,6,1.003333333,1.002222222,3.006666667,365,365,1095,0,0,0,1,0.666666667,2,30,66.66666667,29.7,89,301971887,3,35:03.0,34:57.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.3505856,6.459944,First Bank,,Permanent,Permanent,,Validation
8a858e345bd96da8015bdcde39b37570,8a858e345bd96da8015bdcde39b37570,3,2,6,1.003333333,1.00212963,3.006388889,365,365,1095,0,0,0,1,0.666666667,2,34,66.66666667,33.8,101,301964230,3,54:33.0,54:28.0,10000,13000,30,,Good,00:00.0,Savings,Savings,5.6301086,6.3376363,GT Bank,,,Unknown,,Training
8a858e345bd96da8015be2ea479a2ade,8a858e345bd96da8015be2ea479a2ade,3,2,6,1.004166667,1.002777778,3.008333333,365,365,1095,0,0,0,1,0.333333333,1,50,33.33333333,49.7,149,301982125,3,28:39.0,28:30.0,10000,11500,15,,Bad,00:00.0,Savings,Savings,7.4666345,8.9701712,GT Bank,,,Unknown,,Test
8a858e345bd96da8015be6b9f8bc10c7,8a858e345bd96da8015be6b9f8bc10c7,3,2,6,1.003611111,1.002314815,3.006944444,365,365,1095,0,0,0,1,0.333333333,1,29,33.33333333,29.1,87,301960371,3,59:20.0,59:14.0,10000,13000,30,,Bad,00:00.0,Savings,Savings,3.8210848,7.3326277,GT Bank,,Permanent,Permanent,,Training
8a858e345bd96da8015be7a730560324,8a858e345bd96da8015be7a730560324,3,2,6,1.001944444,1.001851852,3.005555556,365,365,1095,0,0,0,1,0.666666667,2,32,66.66666667,32.3,97,302000562,3,13:32.0,13:25.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.3925985,6.5747388,First Bank,,Permanent,Permanent,,Training
8a858e345bd96da8015be47b59666198,8a858e345bd96da8015be47b59666198,3,2,6,1.003333333,1.002592593,3.007777778,365,365,1095,0,0,0,0,0,0,33,0,33.3,100,301971862,3,24:45.0,24:39.0,10000,13000,30,,Bad,00:00.0,Savings,Savings,3.345346,6.6350494,Fidelity Bank,,Permanent,Permanent,,Validation
8a858e345be813ea015be9d95ff314df,8a858e345be813ea015be9d95ff314df,3,2,6,1.003333333,1.002314815,3.006944444,365,365,1095,0,0,0,1,1,3,25,100,24.8,75,301986611,3,17:18.0,17:11.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.3590799,6.6478201,GT Bank,,Permanent,Permanent,,Training
8a858e345be813ea015bea87369b2395,8a858e345be813ea015bea87369b2395,3,2,6,1.005,1.002777778,3.008333333,365,334.5833333,1003.75,0,0,0,1,0.666666667,2,28,66.66666667,27.6,83,301988905,3,25:31.0,25:25.0,20000,24500,30,,Good,00:00.0,Savings,Savings,3.4256559,6.6094435,GT Bank,,Permanent,Permanent,,Test
8a858e345bece94d015becf4b91c0882,8a858e345bece94d015becf4b91c0882,3,2,6,1.003055556,1.00212963,3.006388889,365,365,1095,0,0,0,1,1,3,31,100,30.4,91,301969354,3,15:00.0,14:54.0,10000,13000,30,,Good,00:00.0,Savings,Savings,7.504385,8.9776917,GT Bank,,Permanent,Permanent,,Training
8a858e365c16bcef015c16d0f1a50a32,8a858e365c16bcef015c16d0f1a50a32,3,2,6,1.018888889,1.007592593,3.022777778,365,365,1095,0,0,0,1,0.666666667,2,36,66.66666667,35.6,107,301985723,3,47:13.0,47:06.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.8754919,7.374784,GT Bank,,Permanent,Permanent,,Validation
8a858e375bcf8394015bd38ef3877bf3,8a858e375bcf8394015bd38ef3877bf3,3,2,6,1.018888889,1.0075,3.0225,365,365,1095,0,0,0,1,0.666666667,2,38,66.66666667,37.9,114,302000039,3,34:35.0,34:29.0,10000,11500,15,,Good,00:00.0,Savings,Savings,3.6349619,6.8627737,GT Bank,,Permanent,Permanent,,Validation
8a858e415c20f3f8015c2107ff010c56,8a858e415c20f3f8015c2107ff010c56,3,2,6,1.019166667,1.0075,3.0225,365,365,1095,0,0,0,1,1,3,24,100,24.3,73,301965039,3,16:05.0,16:00.0,10000,13000,30,,Good,00:00.0,Savings,Savings,7.4788795,9.0130303,Diamond Bank,,Permanent,Permanent,,Training
8a858e455c1bf763015c1c05a746088b,8a858e455c1bf763015c1c05a746088b,3,2,6,1.018888889,1.007592593,3.022777778,365,365,1095,0,0,0,1,1,3,30,100,29.9,90,301959889,3,53:07.0,53:01.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.323272572,6.657842271,GT Bank,,Permanent,Permanent,,Validation
8a858e455c1bf763015c1c4eab062420,8a858e455c1bf763015c1c4eab062420,3,2,6,1.018611111,1.007222222,3.021666667,365,365,1095,1,1,3,1,1,3,30,100,29.5,88,301967549,3,51:13.0,51:08.0,10000,13000,30,8a858f2c585375f00158678b108144f8,Good,00:00.0,Savings,Savings,5.7529013,8.7182104,First Bank,,Permanent,Permanent,,Training
8a858e455c1bf763015c1e4b3fcd7b98,8a858e455c1bf763015c1e4b3fcd7b98,3,2,6,1.018888889,1.0075,3.0225,365,365,1095,0,0,0,1,1,3,38,100,37.8,113,301963512,3,35:14.0,35:07.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.2616983,6.5077577,UBA,,Permanent,Permanent,,Validation
8a858e475c1c2ea7015c1c4de7bd09f0,8a858e475c1c2ea7015c1c4de7bd09f0,3,2,6,1.018611111,1.007314815,3.021944444,365,365,1095,1,1,3,1,1,3,34,100,33.8,101,301982507,3,52:23.0,52:17.0,10000,11500,15,8a858fc55b2548dd015b286e452c678c,Good,00:00.0,Savings,Savings,3.3167015,6.6139024,UBA,,Permanent,Permanent,,Validation
8a858e475c1c2ea7015c1cedf8cd2eac,8a858e475c1c2ea7015c1cedf8cd2eac,3,2,6,1.019166667,1.0075,3.0225,365,365,1095,0,0,0,1,1,3,37,100,37.4,112,301973355,3,30:06.0,30:00.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.4707965,6.5436867,First Bank,,,Unknown,,Training
8a858e475c127bce015c1a358a222097,8a858e475c127bce015c1a358a222097,3,2,6,1.018888889,1.007592593,3.022777778,365,365,1095,0,0,0,0,0,0,29,0,28.7,86,301977239,3,11:47.0,11:40.0,10000,13000,30,,Bad,00:00.0,Savings,Savings,3.6016789,6.4980594,Diamond Bank,,,Unknown,,Training
8a858e495bf8527e015bf8e8db823e98,8a858e495bf8527e015bf8e8db823e98,3,2,6,1.003333333,1.002407407,3.007222222,365,334.5833333,1003.75,0,0,0,1,0.666666667,2,35,66.66666667,34.4,103,301979923,3,38:59.0,38:51.0,20000,24500,30,,Good,00:00.0,Savings,Savings,5.7637233,7.5327668,EcoBank,,Permanent,Permanent,,Validation
8a858e585beda464015bede9cc1023b2,8a858e585beda464015bede9cc1023b2,3,2,6,1.003888889,1.002685185,3.008055556,365,365,1095,0,0,0,1,1,3,31,100,30.9,93,301974268,3,57:24.0,57:16.0,10000,13000,30,,Good,00:00.0,Savings,Savings,8.3630994,4.9720671,FCMB,,Permanent,Permanent,,Validation
8a858e615c832be8015c83b1cd532bb9,8a858e615c832be8015c83b1cd532bb9,3,2,6,1.018888889,1.0075,3.0225,365,365,1095,0,0,0,1,0.333333333,1,30,33.33333333,29.7,89,301992885,3,51:21.0,51:14.0,10000,11500,15,,Bad,00:00.0,Savings,Savings,8.3163457,5.0481816,GT Bank,,,Unknown,,Training
8a858e635bd8fe1e015bd96654063492,8a858e635bd8fe1e015bd96654063492,3,2,6,1.003055556,1.002222222,3.006666667,365,365,1095,0,0,0,1,0.666666667,2,27,66.66666667,26.6,80,301975507,3,03:56.0,03:50.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.2962514,6.6473825,First Bank,,Permanent,Permanent,,Validation
8a858e655a047d1a015a05e93ffa5960,8a858e655a047d1a015a05e93ffa5960,3,2,6,1.013055556,1.005833333,3.0175,365,365,1095,0,0,0,1,1,3,32,100,31.7,95,301965547,3,51:09.0,51:00.0,10000,11500,15,,Good,00:00.0,Savings,Savings,6.9748079,4.8408047,First Bank,,Permanent,Permanent,,Training
8a858e655cd0642d015cd4f7cc5a1bfe,8a858e655cd0642d015cd4f7cc5a1bfe,3,2,6,1.018888889,1.007314815,3.021944444,365,365,1095,0,0,0,1,1,3,38,100,38,114,301972970,3,52:19.0,52:14.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.331139,6.5106239,First Bank,,Permanent,Permanent,,Validation
8a858e675c3fe0a1015c4df608682d94,8a858e675c3fe0a1015c4df608682d94,3,2,6,1.003055556,1.002314815,3.006944444,365,365,1095,0,0,0,1,1,3,42,100,42.1,126,301978644,3,58:08.0,58:00.0,10000,11500,15,,Good,00:00.0,Savings,Savings,3.5089431,6.4369196,Zenith Bank,,Permanent,Permanent,,Training
8a858e675c3fe0a1015c417e73085191,8a858e675c3fe0a1015c417e73085191,3,2,6,1.018888889,1.0075,3.0225,365,334.5833333,1003.75,0,0,0,1,0.333333333,1,32,33.33333333,31.5,94,301962068,3,15:00.0,14:55.0,20000,22250,15,,Bad,00:00.0,Savings,Savings,7.4026336,10.5292298,Access Bank,,Permanent,Permanent,,Validation
8a858e675c3fe0a1015c565aeb305fe0,8a858e675c3fe0a1015c565aeb305fe0,3,2,6,1.003888889,1.002592593,3.007777778,365,365,1095,1,1,3,1,0.333333333,1,35,33.33333333,35,105,301974041,3,49:48.0,49:40.0,10000,11500,15,8a858f975c4582c4015c561116aa65ea,Bad,00:00.0,Savings,Savings,3.3154009,6.6376746,GT Bank,,,Unknown,,Training
8a858e675c3fe0a1015c5315aaae176a,8a858e675c3fe0a1015c5315aaae176a,3,2,6,1.003333333,1.0025,3.0075,365,344.7222222,1034.166667,0,0,0,1,0.666666667,2,31,66.66666667,30.6,92,302001051,3,42:19.0,42:10.0,10000,12500,30,,Good,00:00.0,Savings,Savings,3.3157574,6.6609292,GT Bank,,Permanent,Permanent,,Validation
8a858e675c3fe0a1015c415368c24fb1,8a858e675c3fe0a1015c415368c24fb1,3,2,6,1.003611111,1.002314815,3.006944444,365,304.1666667,912.5,0,0,0,1,1,3,38,100,37.7,113,301985381,3,56:41.0,56:35.0,10000,11500,15,,Good,00:00.0,Savings,Savings,3.3056888,6.5923106,First Bank,,Permanent,Permanent,,Validation
8a858e685acda506015acee39e45493b,8a858e685acda506015acee39e45493b,3,2,6,1.004166667,1.002407407,3.007222222,365,365,1095,0,0,0,1,0.333333333,1,27,33.33333333,26.9,81,301982309,3,48:27.0,48:22.0,10000,11500,15,,Good,00:00.0,Savings,Savings,3.8723438,7.419121,GT Bank,,Permanent,Permanent,,Validation
8a858e685adba68e015adc08c7934770,8a858e685adba68e015adc08c7934770,3,2,6,1.004166667,1.002407407,3.007222222,365,365,1095,0,0,0,1,1,3,31,100,31.4,94,301971780,3,33:28.0,33:24.0,10000,13000,30,,Good,00:00.0,Savings,Savings,5.1612904,8.0916245,UBA,,Permanent,Permanent,,Validation
8a858e685c217d36015c223d219926a4,8a858e685c217d36015c223d219926a4,3,2,6,1.002222222,1.002037037,3.006111111,365,365,1095,0,0,0,1,0.666666667,2,27,66.66666667,27.3,82,301978019,3,47:54.0,47:46.0,10000,13000,30,,Bad,00:00.0,Savings,Savings,3.3434611,6.6234917,Fidelity Bank,,Permanent,Permanent,,Training
8a858e685c174778015c17b6dcd62495,8a858e685c174778015c17b6dcd62495,3,2,6,1.018611111,1.007685185,3.023055556,365,365,1095,0,0,0,1,0.666666667,2,35,66.66666667,35.4,106,301967952,3,04:41.0,04:34.0,10000,11500,15,,Good,00:00.0,Savings,Savings,3.8758802,7.3464418,GT Bank,,Permanent,Permanent,,Training
8a858e705b3a03c7015b3cbf6832164c,8a858e705b3a03c7015b3cbf6832164c,3,2,6,1.005,1.00287037,3.008611111,365,334.5833333,1003.75,0,0,0,1,0.333333333,1,38,33.33333333,37.9,114,301989008,3,30:50.0,30:43.0,20000,24500,30,,Bad,00:00.0,Savings,Savings,5.6181838,6.3090695,GT Bank,,,Unknown,,Test
8a858e705b3a03c7015b3dd170625b29,8a858e705b3a03c7015b3dd170625b29,3,2,6,1.018888889,1.0075,3.0225,365,365,1095,0,0,0,1,0.666666667,2,30,66.66666667,30.1,90,302002408,3,16:48.0,16:41.0,10000,13000,30,,Bad,00:00.0,Savings,Savings,55.2964349,25.2566582,Fidelity Bank,,Permanent,Permanent,,Test
8a858e725c3ae262015c3dfc23de0ccf,8a858e725c3ae262015c3dfc23de0ccf,3,2,6,1.018888889,1.007592593,3.022777778,365,365,1095,1,1,3,1,0.333333333,1,27,33.33333333,26.5,80,302001650,3,35:03.0,34:55.0,10000,13000,30,8a858e6a5bfd4b54015c0297d9ee75fb,Bad,00:00.0,Savings,Savings,4.5822726,7.7407505,EcoBank,,Permanent,Permanent,,Training
8a858e725c3ae262015c43c590b614f7,8a858e725c3ae262015c43c590b614f7,3,2,6,1.003888889,1.002407407,3.007222222,365,365,1095,0,0,0,1,0.333333333,1,36,33.33333333,35.5,106,301976728,3,08:03.0,07:57.0,10000,11500,15,,Bad,00:00.0,Savings,Savings,3.39267,6.5445367,GT Bank,,,Unknown,,Test
8a858e735c5a4bed015c5d3b38ae514f,8a858e735c5a4bed015c5d3b38ae514f,3,2,6,1.002222222,1.001851852,3.005555556,365,365,1095,0,0,0,1,0.666666667,2,35,66.66666667,35.2,106,301968924,3,27:02.0,26:57.0,10000,11500,15,,Good,00:00.0,Savings,Savings,-4.0021548,5.3926528,Diamond Bank,,Permanent,Permanent,,Test
8a858e775c362114015c3b23d88c3266,8a858e775c362114015c3b23d88c3266,3,2,6,1.002222222,1.001759259,3.005277778,365,365,1095,1,1,3,1,1,3,33,100,33.4,100,301966374,3,46:20.0,46:15.0,10000,13000,30,8a858f3b5c1c5a08015c1c6897ac062b,Good,00:00.0,Savings,Savings,3.3643434,6.5151015,Stanbic IBTC,,Permanent,Permanent,,Test
8a858e775c362114015c36e932dd35ae,8a858e775c362114015c36e932dd35ae,3,2,6,1.018888889,1.007314815,3.021944444,365,365,1095,0,0,0,1,0.333333333,1,25,33.33333333,25,75,301971398,3,53:47.0,53:42.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.4698552,6.4302879,Fidelity Bank,,Permanent,Permanent,,Test
8a858e785c8d9167015c97ca7fbe2c0c,8a858e785c8d9167015c97ca7fbe2c0c,3,2,6,1.018888889,1.007407407,3.022222222,365,365,1095,0,0,0,1,0.333333333,1,31,33.33333333,30.8,92,301999018,3,57:29.0,57:24.0,10000,13000,30,,Bad,00:00.0,Savings,Savings,7.3128983,9.0785941,Zenith Bank,,Permanent,Permanent,,Training
8a858e865bd4175e015bd85ed8ed6940,8a858e865bd4175e015bd85ed8ed6940,3,2,6,1.003333333,1.0025,3.0075,365,365,1095,0,0,0,1,0.666666667,2,25,66.66666667,25.4,76,301963117,3,49:34.0,49:27.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.3617217,6.5756123,GT Bank,,Permanent,Permanent,,Validation
8a858e875c63d395015c6e39cd9f2273,8a858e875c63d395015c6e39cd9f2273,3,2,6,1.005,1.002777778,3.008333333,365,365,1095,0,0,0,1,1,3,35,100,34.7,104,301996647,3,32:02.0,31:55.0,10000,13000,30,,Good,00:00.0,Savings,Savings,7.4829383,9.0681703,Access Bank,,Permanent,Permanent,,Training
8a858e875c63d395015c77406c2871b5,8a858e875c63d395015c77406c2871b5,3,2,6,1.019166667,1.00787037,3.023611111,365,365,1095,0,0,0,1,0.666666667,2,29,66.66666667,28.7,86,302003019,3,23:22.0,23:13.0,10000,13000,30,,Good,00:00.0,Savings,Savings,5.7630647,5.5636765,UBA,,,Unknown,,Test
8a858e875c63d395015c6903770b542d,8a858e875c63d395015c6903770b542d,3,2,6,1.003611111,1.002407407,3.007222222,365,334.5833333,1003.75,1,1,3,1,1,3,24,100,24.1,72,302001057,3,45:48.0,45:41.0,15000,18375,30,8a858e885c63d379015c6780ca836514,Good,00:00.0,Savings,Savings,4.8549934,7.1132181,GT Bank,,Student,Student,,Validation
8a858e885b68546c015b7d0f785b0e2b,8a858e885b68546c015b7d0f785b0e2b,3,2,6,1.003611111,1.002222222,3.006666667,365,365,1095,0,0,0,1,1,3,46,100,45.9,138,301962124,3,45:14.0,45:10.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.4100416,6.4192334,GT Bank,,Permanent,Permanent,,Training
8a858e885b68546c015b789214a9131c,8a858e885b68546c015b789214a9131c,3,2,6,1.019166667,1.008796296,3.026388889,365,365,1095,0,0,0,1,0.666666667,2,32,66.66666667,32,96,302003192,3,56:12.0,55:03.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.3711733,6.4473775,GT Bank,,Permanent,Permanent,,Test
8a858e885b68546c015b736088184034,8a858e885b68546c015b736088184034,3,2,6,1.005,1.002685185,3.008055556,365,365,1095,0,0,0,1,0.333333333,1,29,33.33333333,28.5,86,301973050,3,40:48.0,40:43.0,10000,13000,30,,Good,00:00.0,Savings,Savings,6.9648788,4.8313192,GT Bank,,Permanent,Permanent,,Training
8a858e885c63d379015c6ed663042002,8a858e885c63d379015c6ed663042002,3,2,6,1.018333333,1.007777778,3.023333333,365,365,1095,0,0,0,1,1,3,26,100,26,78,301992740,3,44:35.0,44:28.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.917573,6.8204492,Access Bank,,Permanent,Permanent,,Test
8a858e885c63d379015c73e47f8c08d7,8a858e885c63d379015c73e47f8c08d7,3,2,6,1.003888889,1.002592593,3.007777778,365,365,1095,1,1,3,1,0.333333333,1,43,33.33333333,42.8,128,301995191,3,30:10.0,30:02.0,10000,13000,30,8a858ee65be8d42d015bec93bd4c5303,Good,00:00.0,Savings,Savings,7.9306371,4.6369142,First Bank,,Permanent,Permanent,,Training
8a858e885c87dee5015c884e7dc03958,8a858e885c87dee5015c884e7dc03958,3,2,6,1.001944444,1.001759259,3.005277778,365,365,1095,0,0,0,1,1,3,25,100,25,75,301976578,3,39:10.0,39:04.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.9981355,7.4395286,Stanbic IBTC,,Permanent,Permanent,,Test
8a858e885c17687c015c19eead6338fd,8a858e885c17687c015c19eead6338fd,3,2,6,1.018888889,1.0075,3.0225,365,365,1095,1,1,3,1,1,3,39,100,39.3,118,301964283,3,34:08.0,34:02.0,10000,13000,30,8a858ff85bd93919015bda56605652bd,Good,00:00.0,Savings,Savings,3.345346,6.5617308,GT Bank,,Permanent,Permanent,,Test
8a858e905bf2fa58015bf6eb9f1e77cf,8a858e905bf2fa58015bf6eb9f1e77cf,3,2,6,1.002222222,1.002037037,3.006111111,365,365,1095,0,0,0,1,1,3,42,100,41.9,126,302001647,3,30:53.0,30:45.0,10000,13000,30,,Good,00:00.0,Savings,Savings,5.6262453,6.3223332,GT Bank,,Permanent,Permanent,,Validation
8a858e905bf2fa58015bf4376b7b60a3,8a858e905bf2fa58015bf4376b7b60a3,3,2,6,1.003055556,1.00212963,3.006388889,365,365,1095,0,0,0,1,1,3,49,100,49,147,301959537,3,26:00.0,25:55.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.4176509,6.4601936,Stanbic IBTC,,Permanent,Permanent,,Training
8a858e935b496584015b53d101793fbe,8a858e935b496584015b53d101793fbe,3,2,6,1.005277778,1.002962963,3.008888889,365,365,1095,0,0,0,1,0.333333333,1,28,33.33333333,27.6,83,301987479,3,46:35.0,46:28.0,10000,13000,30,,Bad,00:00.0,Savings,Savings,5.1717196,7.2560084,Access Bank,,Permanent,Permanent,,Training
8a858e935b496584015b499133091139,8a858e935b496584015b499133091139,3,2,6,1.019444444,1.00787037,3.023611111,365,365,1095,0,0,0,1,0.666666667,2,29,66.66666667,29.4,88,301999754,3,32:45.0,31:35.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.3598319,7.1632851,Unity Bank,,Permanent,Permanent,,Training
8a858e945bfdb9e7015c0ccf952b0d3e,8a858e945bfdb9e7015c0ccf952b0d3e,3,2,6,1.018888889,1.007314815,3.021944444,365,365,1095,1,1,3,1,0.666666667,2,37,66.66666667,37.2,111,301969453,3,35:03.0,34:58.0,10000,13000,30,8a8589f853f100fb01540a3551f034bd,Bad,00:00.0,Savings,Savings,7.4102541,9.013732,Access Bank,,Permanent,Permanent,,Test
8a858e945bfdb9e7015c0fab19aa6d1c,8a858e945bfdb9e7015c0fab19aa6d1c,3,2,6,1.003333333,1.002314815,3.006944444,365,365,1095,0,0,0,1,0.333333333,1,30,33.33333333,30.2,91,301988190,3,29:50.0,29:43.0,10000,11500,15,,Bad,00:00.0,Savings,Savings,3.3217367,6.6705643,UBA,,Permanent,Permanent,,Validation
8a858e945bfdb9e7015c03bfb0cb5b78,8a858e945bfdb9e7015c03bfb0cb5b78,3,2,6,1.005277778,1.003055556,3.009166667,365,365,1095,0,0,0,0,0,0,46,0,46.2,139,301989065,3,04:54.0,04:47.0,10000,13000,30,,Bad,00:00.0,Savings,Savings,3.3017083,6.6080522,Stanbic IBTC,,Permanent,Permanent,,Training
8a858e945bfdb9e7015c040d93016282,8a858e945bfdb9e7015c040d93016282,3,2,6,1.003055556,1.002314815,3.006944444,365,344.7222222,1034.166667,1,1,3,1,1,3,36,100,36.1,108,301974424,3,33:30.0,33:23.0,10000,13000,30,8a858edb5bd936e4015be08d9d5a7916,Good,00:00.0,Savings,Savings,3.3712608,6.5385394,Fidelity Bank,,,Unknown,,Test
8a858e985ccb51e8015ccb62ac37072a,8a858e985ccb51e8015ccb62ac37072a,3,2,6,1.018888889,1.0075,3.0225,365,365,1095,0,0,0,1,1,3,39,100,39.1,117,302000634,3,55:58.0,55:52.0,10000,11500,15,,Good,00:00.0,Savings,Savings,3.3020335,6.5075388,Diamond Bank,,Permanent,Permanent,,Validation
